代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
300020,ST银江,3.62,0.0,-4.48,0.99,2876734266.0
000757,浩物股份,5.3,0.0,46.39,1.79,2823395304.0
000761,本钢板材,3.49,0.0,-5.12,1.5,14337730395.0
600965,福成股份,4.89,0.0,56.26,1.86,4003447670.0
000875,吉电股份,5.65,0.0,14.12,1.17,20494079037.0
600567,山鹰国际,1.82,0.0,126.09,0.67,10545026199.0
600622,光大嘉宝,2.88,0.0,-5.78,1.38,4319093958.0
600868,梅雁吉祥,2.7,0.0,-84.42,2.65,5125001433.0
600801,华新水泥,17.9,0.0,16.86,1.22,37214022117.0
600609,金杯汽车,4.92,0.0,31.19,4.29,6418428105.0
600886,国投电力,13.18,0.0,13.9,1.66,105499234373.0
000050,深天马Ａ,10.01,0.0,59.74,0.89,24602054087.0
600704,物产中大,5.82,0.0,7.38,0.74,30096266960.0
300673,佩蒂股份,17.32,0.0,27.24,2.33,4309741489.0
600689,上海三毛,14.31,0.0,126.81,6.12,2876186118.0
600688,上海石化,2.7,0.0,-30.8,1.17,28465067250.0
600022,山东钢铁,1.49,0.0,636.34,0.85,15941285835.0
600881,亚泰集团,1.93,0.0,-3.79,3.33,6238051407.0
002076,*ST星光,1.83,0.0,-381.39,7.01,2029697819.0
600117,西宁特钢,3.17,0.0,-21.98,2.37,10318714097.0
000488,ST晨鸣,2.07,0.0,-0.79,1.14,6088814334.0
603229,奥翔药业,10.44,0.0,25.59,3.57,8668302194.0
002569,*ST步森,9.43,0.0,-64.91,56.52,1358014300.0
002083,孚日股份,4.82,0.0,9.28,1.01,4562800038.0
002470,金正大,1.74,0.0,-36.5,2.86,5717688271.0
600008,首创环保,3.2,0.0,12.64,1.15,23489890166.0
002092,中泰化学,4.68,0.0,-31.22,0.56,12121291340.0
002849,威星智能,16.03,0.0,34.03,2.62,3536763276.0
300304,云意电气,13.86,0.0,27.46,3.76,12171071931.0
603199,九华旅游,37.09,0.0,14.49,2.6,4105121200.0
600636,*ST国化,8.25,0.0,259.73,1.78,3618753617.0
600798,宁波海运,4.42,0.0,-67.96,1.37,5332881168.0
301559,中集环科,16.64,0.0,79.74,2.21,9984000000.0
002953,日丰股份,13.18,0.0,26.76,3.15,6021795030.0
603609,禾丰股份,8.05,0.0,15.76,1.11,7345469860.0
300391,*ST长药,3.75,0.0,-5.65,-2.39,1313760420.0
300268,*ST佳沃,10.18,0.0,-2.12,-1.74,1773356000.0
600029,南方航空,5.98,0.0,-35.34,3.26,108363091488.0
000010,美丽生态,4.37,0.0,-51.64,16.43,5023980516.0
300376,ST易事特,5.15,0.0,70.06,1.78,11990438451.0
600734,实达集团,3.66,0.0,-71.81,23.28,7972589368.0
600935,华塑股份,2.41,0.0,-33.67,1.45,8663318715.0
600930,华电新能,6.4,0.0,21.39,2.51,266971428570.0
300474,景嘉微,82.79,0.0,-246.93,6.22,43267645472.0
300506,ST名家汇,3.93,0.0,-16.9,175.69,2733694516.0
600717,天津港,4.69,0.0,13.48,0.69,13572864868.0
600777,*ST新潮,3.59,0.0,12.74,1.04,24413780012.0
301526,国际复材,6.54,0.0,53.31,3.01,24661542434.0
002960,青鸟消防,13.02,0.0,35.68,1.83,11318793103.0
600028,中国石化,5.36,0.0,15.12,0.78,649512009421.0
600782,新钢股份,4.02,0.0,57.58,0.49,12793819439.0
600136,ST明诚,1.84,0.0,1879.46,15.31,3755119713.0
600905,三峡能源,4.26,0.0,15.96,1.37,121783389605.0
002586,*ST围海,3.83,0.0,263.12,1.49,4382376825.0
301498,乖宝宠物,92.48,-0.02,48.93,8.33,36996115360.0
603052,可川科技,33.01,-0.03,123.01,5.7,6202489279.0
300841,康华生物,74.23,-0.03,42.11,2.81,9645958313.0
300833,浩洋股份,44.9,-0.04,36.52,2.4,5679423450.0
300983,尤安设计,22.42,-0.04,-164.67,1.36,3874176000.0
600685,中船防务,26.17,-0.04,35.14,2.09,36991461912.0
605298,必得科技,45.18,-0.04,188.81,8.36,8487063000.0
688076,ST诺泰,41.31,-0.05,21.05,4.39,13056103865.0
688135,利扬芯片,38.16,-0.05,-548.56,7.16,7746795774.0
002468,申通快递,18.78,-0.05,31.71,2.89,28748464677.0
300498,温氏股份,18.98,-0.05,18.17,3.06,126291530303.0
600629,华建集团,19.59,-0.05,69.35,3.6,19008934330.0
603277,银都股份,19.42,-0.05,17.19,4.04,11918040503.0
603677,奇精机械,19.87,-0.05,47.25,3.32,3826979188.0
300203,聚光科技,18.24,-0.05,-81.04,2.77,8184973824.0
002179,中航光电,41.4,-0.05,30.52,3.75,87696421470.0
603382,海阳科技,36.13,-0.06,41.53,3.81,6548611926.0
601021,春秋航空,52.51,-0.06,21.98,2.93,51372288042.0
000610,西安旅游,13.46,-0.07,-28.46,17.64,3186626747.0
600961,株冶集团,15.37,-0.07,14.08,4.84,16490053445.0
301015,百洋医药,27.61,-0.07,44.48,7.01,14512354809.0
300990,同飞股份,81.41,-0.07,55.32,7.07,13819293769.0
601336,新华保险,59.62,-0.07,6.28,2.23,185987368292.0
601001,晋控煤业,14.65,-0.07,13.99,1.34,24519705000.0
300130,新国都,27.48,-0.07,28.29,3.57,15589379900.0
003019,宸展光电,38.99,-0.08,30.66,4.3,6890024508.0
300905,宝丽迪,38.59,-0.08,53.79,3.64,6865074404.0
603136,天目湖,12.17,-0.08,30.03,2.47,3287442061.0
002636,金安国纪,12.9,-0.08,66.62,2.78,9391200000.0
603409,汇通控股,36.26,-0.08,32.59,3.16,4569847800.0
300811,铂科新材,74.83,-0.09,56.63,7.84,21664412464.0
301577,美信科技,63.41,-0.09,135.86,3.64,2855320595.0
002448,中原内配,11.02,-0.09,13.88,1.78,6484274299.0
603833,欧派家居,54.13,-0.09,16.19,1.82,32973436734.0
002134,天津普林,20.26,-0.1,370.56,10.0,4980916300.0
600894,广日股份,9.88,-0.1,18.88,0.99,8414582217.0
002956,西麦食品,20.74,-0.1,28.41,3.07,4630140395.0
603896,寿仙谷,20.68,-0.1,31.27,1.83,4099684079.0
301125,腾亚精工,20.6,-0.1,1504.91,4.85,2920213152.0
300320,海达股份,10.19,-0.1,28.27,2.53,6126576406.0
300210,森远股份,10.24,-0.1,297.91,12.02,4958412319.0
300897,山科智能,29.09,-0.1,95.25,4.18,4078994098.0
688295,中复神鹰,27.12,-0.11,1022.98,5.26,24408000000.0
301486,致尚科技,93.9,-0.11,33.24,4.62,12083145431.0
002993,奥海科技,46.77,-0.11,27.33,2.66,12910390800.0
603038,华立股份,16.9,-0.12,125.33,3.33,4540643091.0
000061,农 产 品,8.47,-0.12,37.73,2.25,14373286190.0
000026,飞亚达,16.51,-0.12,40.63,2.01,6699163756.0
601857,中国石油,8.13,-0.12,8.86,0.96,1487960549660.0
603001,奥康国际,8.22,-0.12,-17.9,1.32,3296055600.0
603381,永臻股份,24.34,-0.12,55.92,1.59,5774818975.0
300658,延江股份,8.21,-0.12,52.87,2.04,2731993302.0
600642,申能股份,7.73,-0.13,9.11,1.07,37831233576.0
603187,海容冷链,15.1,-0.13,13.21,1.4,5834883216.0
002931,锋龙股份,15.51,-0.13,110.65,3.59,3389025827.0
002707,众信旅游,7.52,-0.13,91.35,8.2,7390017048.0
300331,苏大维格,37.3,-0.13,157.94,6.21,9685403268.0
603099,长白山,46.44,-0.13,-3018.57,10.88,12384154800.0
430090,同辉信息,7.97,-0.13,-55.22,17.48,1588688362.0
301260,格力博,21.26,-0.14,38.65,2.17,10257037393.0
000543,皖能电力,7.09,-0.14,7.43,1.0,16072061017.0
688343,云天励飞-U,87.4,-0.14,-76.14,7.93,31361450084.0
688622,禾信仪器,106.79,-0.14,-215.5,19.53,7525012988.0
603813,*ST原尚,21.57,-0.14,-41.48,4.05,2265173550.0
000983,山西焦煤,7.24,-0.14,20.27,1.13,41102211667.0
688333,铂力特,74.75,-0.15,134.35,4.2,20505582507.0
002215,诺 普 信,13.07,-0.15,10.14,3.11,13137850422.0
600820,隧道股份,6.47,-0.15,14.0,0.66,20342301728.0
603885,吉祥航空,13.4,-0.15,28.95,3.2,29265670591.0
002650,ST加加,6.36,-0.16,438.63,3.86,7326721272.0
000738,航发控制,19.28,-0.16,41.1,2.04,25356747539.0
603320,迪贝电气,19.28,-0.16,33.86,2.52,2875538794.0
002010,传化智联,6.38,-0.16,17.46,0.98,17787251841.0
600872,中炬高新,18.64,-0.16,28.27,2.61,14520396080.0
002850,科达利,179.5,-0.16,31.91,4.08,49094458574.0
688433,华曙高科,56.71,-0.16,2604.84,12.02,23487512648.0
300606,金太阳,24.72,-0.16,116.24,5.11,3419958259.0
000895,双汇发展,24.96,-0.16,18.61,4.15,86477943876.0
300209,有棵树,5.86,-0.17,1449.64,5.68,5441807698.0
600686,金龙汽车,11.54,-0.17,35.59,2.62,8274727192.0
002042,华孚时尚,5.79,-0.17,196.17,1.72,9846945045.0
002533,金杯电工,11.7,-0.17,14.49,2.09,8587110425.0
600901,江苏金租,5.57,-0.18,10.31,1.34,32263555280.0
002062,宏润建设,11.13,-0.18,48.08,2.78,13770824995.0
002140,东华科技,10.94,-0.18,16.12,1.72,7745671760.0
601169,北京银行,5.63,-0.18,3.95,0.43,119035001451.0
000596,古井贡酒,156.73,-0.18,11.31,3.29,82847478000.0
301501,恒鑫生活,48.05,-0.19,28.35,3.55,7106595000.0
002813,路畅科技,26.41,-0.19,-34.07,11.63,3169200000.0
600373,中文传媒,10.35,-0.19,24.35,0.8,14153677982.0
688093,世华科技,40.99,-0.19,29.76,4.25,11492890603.0
300871,回盛生物,20.65,-0.19,17.83,2.03,4178167302.0
831370,新安洁,5.32,-0.19,-36.6,2.55,1597507385.0
603275,众辰科技,55.89,-0.2,45.61,2.89,8314858752.0
600919,江苏银行,10.19,-0.2,4.62,0.75,186999996278.0
605108,同庆楼,19.98,-0.2,36.08,2.25,5194800000.0
300789,唐源电气,30.5,-0.2,65.29,4.17,4387396239.0
600023,浙能电力,4.95,-0.2,9.45,0.9,66373227108.0
600979,广安爱众,4.99,-0.2,40.52,1.38,6295668400.0
000520,凤凰航运,4.69,-0.21,1929.23,10.32,4746671404.0
600967,内蒙一机,18.83,-0.21,55.24,2.7,32044793580.0
603091,众鑫股份,76.08,-0.21,33.38,3.83,7778327371.0
601366,利群股份,4.55,-0.22,280.94,1.03,4158394891.0
002351,漫步者,13.52,-0.22,30.04,4.33,12020726640.0
000899,赣能股份,9.27,-0.22,10.32,1.54,9044532835.0
002307,北新路桥,4.63,-0.22,-36.29,1.97,5872190025.0
002989,中天精装,36.8,-0.22,-148.01,4.84,7408868781.0
600226,亨通股份,4.3,-0.23,50.37,3.6,12789839263.0
600377,宁沪高速,12.79,-0.23,13.29,1.61,64432790525.0
301603,乔锋智能,78.24,-0.23,26.4,4.24,9448262400.0
300966,共同药业,22.0,-0.23,-113.7,3.12,2536182836.0
300767,震安科技,21.88,-0.23,-180.43,3.73,6045247693.0
603021,ST华鹏,4.42,-0.23,-11.89,-323.33,1414170469.0
301636,泽润新能,59.7,-0.23,33.56,3.43,3812909033.0
600603,ST广物,8.68,-0.23,19.91,1.43,10358097031.0
601611,中国核建,8.61,-0.23,16.27,1.22,25949112565.0
301305,朗坤科技,20.81,-0.24,17.11,1.37,5019958925.0
430476,海能技术,25.4,-0.24,197.71,4.94,2163566920.0
300527,ST应急,8.47,-0.24,834.03,3.03,8612045051.0
600016,民生银行,4.08,-0.24,4.18,0.32,178632267488.0
600039,四川路桥,8.47,-0.24,13.25,1.55,73651652763.0
000887,中鼎股份,25.22,-0.24,20.31,2.42,33201871419.0
603345,安井食品,70.6,-0.24,17.41,1.76,23530198599.0
301377,鼎泰高科,80.6,-0.25,103.43,13.06,33046000000.0
838030,德众汽车,7.97,-0.25,-346.97,3.1,1425352258.0
002025,航天电器,50.9,-0.25,133.69,3.59,23181182789.0
301222,浙江恒威,31.58,-0.25,44.43,2.25,3200108772.0
300946,恒而达,54.91,-0.25,99.36,7.09,8566388298.0
003018,金富科技,11.93,-0.25,31.26,2.0,3101800000.0
835184,国源科技,20.3,-0.25,192.44,4.38,2692058293.0
002267,陕天然气,8.03,-0.25,8.77,1.35,8929965823.0
002425,ST凯文,3.98,-0.25,-32.41,1.3,3807526963.0
600330,天通股份,11.77,-0.25,137.98,1.81,14517523076.0
300682,朗新集团,19.8,-0.25,373.44,3.21,21388897253.0
600928,西安银行,4.01,-0.25,6.14,0.52,17822222224.0
601319,中国人保,7.76,-0.26,6.47,1.23,343178166924.0
600900,长江电力,27.25,-0.26,25.53,3.23,666758932761.0
002888,惠威科技,19.55,-0.26,163.76,7.62,2886428705.0
603211,晋拓股份,19.03,-0.26,78.88,4.29,5172506240.0
688167,炬光科技,169.55,-0.26,-305.44,7.1,15235682294.0
600758,辽宁能源,3.77,-0.26,175.3,0.89,4984005575.0
600822,上海物贸,11.31,-0.26,188.82,4.6,5609453657.0
000430,ST张家界,7.81,-0.26,-47.51,12.32,3161626128.0
601101,昊华能源,7.37,-0.27,11.84,0.89,10612784715.0
300158,振东制药,7.06,-0.28,447.44,1.94,7097557477.0
002822,*ST中装,3.46,-0.29,-4.19,2.41,3325330548.0
600575,淮河能源,3.41,-0.29,14.8,1.11,13252150232.0
600302,标准股份,6.76,-0.29,-137.24,3.72,2339026275.0
601818,光大银行,3.47,-0.29,4.16,0.42,205026862182.0
002676,顺威股份,10.18,-0.29,64.79,5.64,7329600000.0
600810,神马股份,10.33,-0.29,-139.55,1.54,10486214258.0
002774,快意电梯,10.17,-0.29,50.27,2.9,3424115943.0
603777,来伊份,13.11,-0.3,-43.25,2.64,4384300816.0
000526,学大教育,46.88,-0.3,12.44,5.89,5712848790.0
300543,朗科智能,13.4,-0.3,75.42,2.81,4105375876.0
002949,华阳国际,16.49,-0.3,46.19,2.3,3232744832.0
002190,成飞集成,39.64,-0.3,-476.52,4.58,14220031157.0
600123,兰花科创,6.63,-0.3,84.97,0.61,9767581339.0
601618,中国中冶,3.31,-0.3,11.07,0.67,68595179453.0
002304,洋河股份,69.11,-0.3,11.98,2.13,104110419064.0
002284,亚太股份,13.01,-0.31,23.97,3.13,9615695527.0
002958,青农商行,3.17,-0.31,4.13,0.49,17611312994.0
603511,爱慕股份,16.28,-0.31,30.99,1.51,6577943963.0
833284,灵鸽科技,25.98,-0.31,320.08,8.74,2722331057.0
605005,合兴股份,19.02,-0.31,35.71,3.82,7627020000.0
301556,托普云农,93.6,-0.32,76.54,8.42,7982208000.0
836942,恒立钻具,40.04,-0.32,84.69,4.98,2455537084.0
300184,力源信息,12.41,-0.32,74.49,3.75,14321287952.0
600755,厦门国贸,6.16,-0.32,12.59,0.67,13167745958.0
603822,嘉澳环保,72.73,-0.33,-35.71,14.13,5587546689.0
002444,巨星科技,32.89,-0.33,15.43,2.17,39286387406.0
603766,隆鑫通用,12.22,-0.33,11.68,2.66,25094281407.0
300569,天能重工,5.98,-0.33,44.16,1.18,6115809508.0
601916,浙商银行,3.04,-0.33,5.44,0.48,83492493328.0
600508,上海能源,12.2,-0.33,21.46,0.69,8817159600.0
300540,蜀道装备,20.92,-0.33,236.54,4.39,4802376581.0
300196,长海股份,15.19,-0.33,17.87,1.36,6208409468.0
300358,楚天科技,8.8,-0.34,-211.09,1.22,5194681677.0
600545,卓郎智能,2.93,-0.34,-13.02,1.6,5238582810.0
601997,贵阳银行,5.84,-0.34,4.31,0.34,21352196764.0
920037,广信科技,90.7,-0.34,42.99,11.51,8295685756.0
603261,*ST立航,20.72,-0.34,-18.11,2.39,1614245928.0
603080,新疆火炬,23.35,-0.34,16.11,2.26,3304025000.0
000937,冀中能源,5.95,-0.34,30.2,1.11,21024603758.0
301057,汇隆新材,23.62,-0.34,54.0,3.65,2762818126.0
300217,东方电热,5.87,-0.34,47.67,2.1,8675724638.0
600461,洪城环境,8.9,-0.34,9.39,1.23,11428981084.0
002800,天顺股份,14.21,-0.35,-170.38,4.26,2163516082.0
301197,工大科雅,20.01,-0.35,-78.3,1.83,2412005400.0
837212,智新电子,16.96,-0.35,1091.88,4.36,1799456000.0
002237,恒邦股份,14.36,-0.35,26.68,1.73,16486442184.0
601860,紫金银行,2.86,-0.35,5.74,0.52,10470416479.0
000880,潍柴重机,33.28,-0.36,53.72,7.28,15436889395.0
600018,上港集团,5.54,-0.36,8.02,0.94,128978763551.0
601668,中国建筑,5.53,-0.36,3.76,0.48,228501759155.0
002126,银轮股份,41.75,-0.36,39.49,5.36,34852782432.0
601390,中国中铁,5.5,-0.36,5.75,0.44,136075549055.0
688553,汇宇制药-W,25.01,-0.36,-65.62,2.86,10594236000.0
300850,新强联,38.38,-0.36,19.61,2.42,15669247199.0
603893,瑞芯微,224.02,-0.36,88.72,23.82,94251609771.0
002216,三全食品,10.94,-0.36,15.36,2.16,9618273485.0
600519,贵州茅台,1442.0,-0.37,19.89,7.57,1805773650030.0
603278,大业股份,10.87,-0.37,43.81,1.82,3714924591.0
833171,国航远洋,10.72,-0.37,-120.98,4.38,5953967896.0
835237,力佳科技,29.89,-0.37,63.34,5.14,2582280792.0
601866,中远海发,2.61,-0.38,17.75,1.13,34445881690.0
601988,中国银行,5.28,-0.38,7.23,0.65,1701281534378.0
600163,中闽能源,5.22,-0.38,15.79,1.43,9933639866.0
603391,力聚热能,52.8,-0.38,45.72,2.31,4804800000.0
600395,盘江股份,5.27,-0.38,-1110.16,1.08,11312713191.0
603210,泰鸿万立,21.23,-0.38,38.3,4.07,7226692000.0
002438,江苏神通,13.22,-0.38,22.31,1.87,6709645234.0
600399,抚顺特钢,5.25,-0.38,-18.64,1.71,10353525000.0
600052,东望时代,5.28,-0.38,33.51,1.64,4457348232.0
870976,视声智能,26.42,-0.38,34.81,7.21,1874588828.0
600754,锦江酒店,23.54,-0.38,33.89,1.62,25127038646.0
300945,曼卡龙,20.39,-0.39,34.83,3.23,5343640515.0
300138,晨光生物,12.72,-0.39,14.29,1.89,6145033183.0
300729,乐歌股份,15.16,-0.39,20.07,1.43,5178842680.0
300049,福瑞股份,78.73,-0.39,200.85,11.43,20861552607.0
605368,蓝天燃气,10.18,-0.39,17.78,2.3,7274993615.0
603788,宁波高发,17.45,-0.4,18.73,1.93,3892485437.0
300693,盛弘股份,37.79,-0.4,37.39,6.4,11820554151.0
002148,北纬科技,9.96,-0.4,-889.24,4.57,5567513807.0
001215,千味央厨,39.72,-0.4,53.91,2.08,3859212915.0
600406,国电南瑞,22.23,-0.4,30.24,3.66,178553321998.0
000989,九芝堂,9.92,-0.4,29.53,2.33,8490944759.0
688381,帝奥微,29.14,-0.41,-856.71,2.76,7212150000.0
688373,盟科药业-U,9.67,-0.41,-22.86,20.23,6339705098.0
002683,广东宏大,44.06,-0.41,33.22,5.12,33485699003.0
831195,三祥科技,19.0,-0.42,23.7,2.46,1862570000.0
002017,东信和平,23.96,-0.42,86.42,8.0,13907148540.0
600233,圆通速递,18.9,-0.42,17.66,2.0,64642274008.0
002745,木林森,9.56,-0.42,46.19,1.06,14188630774.0
301609,山大电力,51.63,-0.42,85.23,7.05,8409494400.0
300588,熙菱信息,20.73,-0.43,-65.41,13.97,3969194452.0
605188,国光连锁,16.17,-0.43,203.71,6.72,8106853755.0
605008,长鸿高科,14.0,-0.43,2697.01,4.52,9043473796.0
002292,奥飞娱乐,9.23,-0.43,184.39,4.52,13648398203.0
300198,ST纳川,2.3,-0.43,-15.47,47.2,2372561642.0
300746,汉嘉设计,14.02,-0.43,105.3,4.17,3164851359.0
002033,丽江股份,9.03,-0.44,26.25,2.03,4961901120.0
600977,中国电影,15.4,-0.45,-130.25,2.64,28751800000.0
605555,德昌股份,17.7,-0.45,38.69,2.88,8568022008.0
002521,齐峰新材,8.93,-0.45,39.64,1.3,5001345177.0
301307,美利信,39.93,-0.45,-40.07,2.83,8409258000.0
603085,天成自控,11.12,-0.45,94.88,5.18,4415752000.0
300995,奇德新材,49.65,-0.46,242.74,6.7,4178544000.0
688280,精进电动-UW,8.62,-0.46,70.73,8.23,5087710770.0
002930,宏川智慧,10.73,-0.46,-201.13,2.08,4908863826.0
001319,铭科精技,27.96,-0.46,34.83,3.05,3953544000.0
300688,创业黑马,32.2,-0.46,-231.2,13.09,5389618741.0
601985,中国核电,8.49,-0.47,15.41,1.54,174622337608.0
600193,*ST创兴,4.22,-0.47,-65.46,19.97,1795074060.0
603195,公牛集团,44.86,-0.47,19.7,5.52,81133243684.0
002035,华帝股份,6.29,-0.47,9.8,1.4,5331741257.0
600653,申华控股,2.1,-0.47,-34.46,5.37,4087398666.0
688710,益诺思,48.33,-0.47,-224.28,2.92,6813544793.0
002627,三峡旅游,6.37,-0.47,36.27,1.5,4615710778.0
601918,新集能源,6.42,-0.47,9.03,1.01,16631278356.0
301004,嘉益股份,60.44,-0.48,14.43,4.63,8790811663.0
603193,润本股份,29.21,-0.48,31.51,5.64,11818170702.0
000949,新乡化纤,4.15,-0.48,56.23,1.08,7056369176.0
002253,*ST智胜,10.27,-0.48,-35.24,2.11,2317179996.0
600578,京能电力,4.12,-0.48,7.08,1.22,27581838582.0
600319,亚星化学,8.06,-0.49,-16.19,6.94,3124937635.0
600863,内蒙华电,4.07,-0.49,8.53,1.6,26564433391.0
001298,好上好,35.85,-0.5,158.3,6.68,10641570457.0
430047,诺思兰德,23.87,-0.5,-166.11,20.99,6546872019.0
834475,三友科技,20.05,-0.5,-164.38,5.72,2026253000.0
605088,冠盛股份,39.55,-0.5,24.79,2.86,8021479308.0
600749,西藏旅游,19.86,-0.5,1076.69,4.31,4507535168.0
600238,*ST椰岛,5.98,-0.5,-85.01,28.95,2680236000.0
603151,邦基科技,25.77,-0.5,33.9,3.29,4369810422.0
600576,祥源文旅,7.99,-0.5,45.99,2.9,8425842036.0
600191,华资实业,7.91,-0.5,436.29,2.33,3835812120.0
001382,新亚电缆,21.48,-0.51,80.39,5.64,8849760000.0
301127,武汉天源,13.72,-0.51,35.46,2.74,9250409518.0
300713,英可瑞,17.41,-0.51,-53.53,5.22,2763329302.0
300338,ST开元,3.93,-0.51,-17.83,-82.84,1582315040.0
603816,顾家家居,30.89,-0.52,12.43,2.59,25374637422.0
000001,平安银行,11.46,-0.52,4.47,0.51,222391822549.0
601000,唐山港,3.8,-0.52,12.73,1.1,22518528733.0
600568,ST中珠,1.91,-0.52,-78.85,2.21,3806381091.0
301210,金杨股份,52.87,-0.53,157.29,3.32,6059659839.0
000568,泸州老窖,131.91,-0.53,12.67,4.17,194165122761.0
871634,新威凌,29.88,-0.53,106.89,6.95,1909691934.0
601766,中国中车,7.45,-0.53,14.75,1.26,213806537456.0
601225,陕西煤业,20.55,-0.53,13.04,2.24,199232250000.0
301376,致欧科技,20.19,-0.54,21.33,2.42,8124223310.0
600987,航民股份,7.19,-0.55,11.66,1.15,7339687697.0
002482,广田集团,1.8,-0.55,-47.47,13.39,6751732253.0
600346,XD恒力石,16.29,-0.55,18.8,1.83,114666935514.0
600036,招商银行,41.32,-0.55,6.95,0.98,1042084020233.0
600279,重庆港,5.34,-0.56,557.39,0.94,6337865951.0
600201,生物股份,8.89,-0.56,81.78,1.84,9883438173.0
002327,富安娜,7.13,-0.56,28.15,1.71,5976690693.0
603388,*ST元成,1.76,-0.56,-2.26,0.8,573291087.0
603129,春风动力,268.99,-0.56,20.48,6.06,41041865570.0
301535,浙江华远,21.3,-0.56,77.62,8.01,9058764713.0
300322,硕贝德,24.23,-0.57,166.5,11.14,11165461312.0
002739,万达电影,12.2,-0.57,24.04,3.43,25763700238.0
601800,中国交建,8.75,-0.57,7.44,0.49,142437849969.0
300737,科顺股份,5.18,-0.58,61.22,1.27,5749644631.0
600015,华夏银行,6.8,-0.58,4.72,0.35,108221513582.0
605198,安德利,44.43,-0.58,37.69,5.65,15159516000.0
301128,强瑞技术,86.87,-0.58,81.83,10.84,8985943125.0
600795,国电电力,5.03,-0.59,12.17,1.55,89713163982.0
688201,信安世纪,15.21,-0.59,232.64,3.72,4823909541.0
601898,中煤能源,11.77,-0.59,10.13,1.0,156054468218.0
603097,江苏华辰,22.09,-0.59,38.42,3.47,3632369150.0
603667,五洲新春,47.07,-0.59,114.47,5.82,17237164384.0
300863,卡倍亿,38.9,-0.59,39.9,5.05,7320040020.0
002196,方正电机,9.96,-0.6,-343.16,3.54,4938884423.0
300756,金马游乐,42.94,-0.6,95.8,4.8,6767265677.0
000027,深圳能源,6.66,-0.6,9.29,0.98,31684216841.0
300648,星云股份,44.61,-0.6,-439.06,5.6,7774693254.0
300922,天秦装备,26.52,-0.6,128.54,4.6,4205604187.0
300998,宁波方正,25.0,-0.6,-84.8,2.72,3429230750.0
603020,爱普股份,9.83,-0.61,22.67,1.15,3767227318.0
300932,三友联众,11.36,-0.61,42.4,2.1,3636381417.0
001368,通达创智,24.42,-0.61,25.18,1.97,2779898172.0
603288,XD海天味,38.8,-0.61,29.0,5.79,227050807827.0
002046,国机精工,32.49,-0.61,49.93,4.06,17423309469.0
603306,华懋科技,52.08,-0.61,62.74,5.67,17137471725.0
000791,甘肃能源,6.45,-0.62,12.68,1.51,20922766336.0
002317,众生药业,17.74,-0.62,40.12,3.82,15077766662.0
002731,萃华珠宝,12.52,-0.63,14.48,1.75,3207073120.0
831641,格利尔,22.11,-0.63,263.35,4.83,1659908250.0
601186,中国铁建,7.87,-0.63,4.99,0.4,106870991605.0
000530,冰山冷热,6.35,-0.63,33.66,1.69,5354399419.0
000723,美锦能源,4.73,-0.63,-15.45,1.56,20828441215.0
600960,渤海汽车,4.68,-0.64,7.38,1.23,4448412624.0
001359,平安电工,52.69,-0.64,36.18,5.12,9774161764.0
002897,意华股份,49.43,-0.64,29.66,3.63,9583522803.0
002857,三晖电气,23.39,-0.64,-92.62,5.9,3021293317.0
600816,建元信托,3.11,-0.64,379.95,2.17,30616234070.0
301229,纽泰格,24.72,-0.64,100.1,4.11,3961399850.0
002101,广东鸿图,14.08,-0.64,40.99,1.21,9354417445.0
300602,飞荣达,34.0,-0.64,59.56,5.16,19783356654.0
603768,常青股份,12.47,-0.64,-72.28,1.23,2967309537.0
601700,风范股份,4.57,-0.65,293.01,2.01,5220067419.0
003015,日久光电,18.48,-0.65,56.94,4.98,5194112006.0
000301,东方盛虹,9.24,-0.65,79.08,1.82,61087761855.0
600888,新疆众和,7.59,-0.65,13.61,0.96,10654168471.0
002256,兆新股份,3.04,-0.65,982.57,5.11,6037821176.0
603789,*ST星农,6.0,-0.66,-19.82,8.13,1622708400.0
688775,影石创新,300.31,-0.66,115.85,22.1,120424310000.0
603730,岱美股份,6.0,-0.66,26.71,2.95,12891501120.0
688325,赛微微电,99.35,-0.66,108.76,5.06,8557911140.0
301075,多瑞医药,42.41,-0.66,-39.91,5.35,3392800000.0
301048,金鹰重工,12.03,-0.66,33.88,2.37,6416000802.0
688007,光峰科技,20.96,-0.66,-36.76,3.73,9627440158.0
300785,值得买,38.63,-0.67,302.61,4.07,7681778037.0
000727,冠捷科技,2.93,-0.68,-13.48,5.42,13271631251.0
301138,华研精机,36.43,-0.68,59.85,3.83,4371600000.0
601005,重庆钢铁,1.47,-0.68,-49.66,0.79,13012092737.0
601919,中远海控,14.43,-0.69,6.37,0.96,223517160884.0
002457,青龙管业,11.55,-0.69,142.93,1.58,3851772540.0
600509,天富能源,8.57,-0.7,19.39,1.53,11778585778.0
000656,*ST金科,1.41,-0.7,-1.0,-0.7,14994055101.0
603992,松霖科技,30.65,-0.71,71.27,4.12,13268393306.0
603058,永吉股份,9.79,-0.71,36.31,3.4,4110763846.0
600326,西藏天路,12.52,-0.71,-74.67,4.42,16709852893.0
688702,盛科通信-U,135.97,-0.71,-1176.65,23.91,55747700000.0
603023,威帝股份,4.22,-0.71,2133.05,3.06,2355255458.0
600976,健民集团,40.52,-0.71,14.09,2.47,6215711272.0
