代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
300545,联得装备,29.54,-3.02,37.47,2.65,5478529047.0
301458,钧崴电子,34.65,-3.02,67.7,5.75,9240001155.0
920015,锦华新材,51.4,-3.02,29.58,4.44,6716266684.0
002179,中航光电,39.63,-3.03,29.21,3.59,83947081712.0
605389,长龄液压,66.25,-3.03,72.6,4.5,9545768388.0
600281,华阳新材,6.4,-3.03,20.04,22.92,3292172960.0
300321,同大股份,40.6,-3.03,214.98,5.71,3605280000.0
300050,世纪鼎利,5.76,-3.03,181.32,7.78,3138317096.0
300910,瑞丰新材,53.1,-3.03,21.22,4.54,15714163262.0
300972,万辰集团,173.54,-3.04,34.52,18.65,32558717859.0
300866,安克创新,114.58,-3.04,26.32,6.54,61432938381.0
300992,泰福泵业,25.2,-3.04,51.48,2.77,2402507570.0
300423,昇辉科技,7.66,-3.04,435.83,2.84,3810936481.0
300210,森远股份,9.58,-3.04,278.71,11.24,4638827150.0
301398,星源卓镁,47.78,-3.04,85.37,4.83,5351360000.0
300047,天源迪科,15.24,-3.05,139.33,2.95,9719228801.0
301165,锐捷网络,83.27,-3.05,73.25,14.05,66237499962.0
689009,九号公司-WD,63.01,-3.05,18.2,6.62,45195700516.0
002125,湘潭电化,14.63,-3.05,36.58,3.05,9209317461.0
920932,科达自控,23.88,-3.05,274.75,3.6,2515766358.0
300667,必创科技,14.92,-3.05,-152.57,2.71,3053169702.0
002901,大博医疗,57.2,-3.05,48.48,7.53,23681915743.0
600728,佳都科技,6.67,-3.05,52.57,1.83,14224437071.0
600026,中远海能,12.38,-3.05,15.8,1.65,59062211770.0
000698,ST沈化,3.49,-3.06,22.91,1.98,2860105239.0
301571,国科天成,44.03,-3.06,58.68,4.15,7900122729.0
300487,蓝晓科技,56.66,-3.06,32.35,7.39,28764332273.0
301280,珠城科技,49.26,-3.07,38.06,3.76,6737789696.0
688178,万德斯,25.88,-3.07,-38.68,2.19,2199744203.0
300082,奥克股份,7.9,-3.07,2060.91,1.95,5372775780.0
002685,华东重机,7.58,-3.07,146.02,4.9,7638295059.0
000657,中钨高新,18.93,-3.07,42.26,4.52,43140606413.0
301379,天山电子,30.36,-3.07,40.16,4.37,6018686140.0
301587,中瑞股份,23.27,-3.08,103.24,1.72,3428323491.0
300410,正业科技,9.13,-3.08,103.15,14.32,3351758097.0
601126,四方股份,22.62,-3.08,19.79,4.2,18848522160.0
002152,广电运通,12.89,-3.08,34.35,2.55,32010805555.0
301226,祥明智能,31.71,-3.09,94.19,3.79,3450048000.0
688573,信宇人,26.34,-3.09,-17.78,3.58,2574850580.0
300720,海川智能,22.58,-3.09,139.51,7.67,4400328440.0
300758,七彩化学,13.43,-3.1,51.96,3.08,5453098344.0
300777,中简科技,34.35,-3.1,36.23,3.44,15103953896.0
688330,宏力达,36.0,-3.1,25.55,1.32,5040000000.0
601100,恒立液压,92.05,-3.11,43.18,7.53,123422572314.0
688700,东威科技,36.1,-3.11,126.72,6.16,10772289096.0
605319,无锡振华,22.72,-3.11,19.75,3.21,7953958828.0
300433,蓝思科技,29.29,-3.11,67.73,3.24,154777955140.0
002045,国光电器,16.82,-3.11,73.5,2.11,9460966280.0
300600,国瑞科技,16.47,-3.12,-97.18,3.93,4846041886.0
002929,润建股份,44.98,-3.12,162.85,2.04,12778057118.0
002558,巨人网络,39.95,-3.13,49.74,5.62,77293286909.0
300543,朗科智能,11.75,-3.13,66.13,2.46,3599863175.0
002455,百川股份,7.12,-3.13,39.23,2.37,4231106729.0
920662,方盛股份,30.99,-3.13,93.7,5.98,2713174562.0
301000,肇民科技,44.5,-3.13,76.24,8.98,10808040829.0
301026,浩通科技,29.89,-3.14,28.13,3.07,4730809471.0
688030,山石网科,19.42,-3.14,-22.86,4.22,3500119384.0
605338,巴比食品,24.7,-3.14,22.47,2.69,5917296551.0
002465,海格通信,12.33,-3.14,6086.69,2.46,30601012579.0
688248,南网科技,53.13,-3.14,85.94,9.72,30002511000.0
688728,格科微,17.26,-3.14,754.09,5.78,44886125872.0
002675,东诚药业,14.48,-3.14,67.34,2.66,11940145808.0
300184,力源信息,10.79,-3.14,64.77,3.26,12451788638.0
920627,力王股份,27.05,-3.15,137.9,5.73,2554872500.0
002011,盾安环境,13.51,-3.15,13.45,2.37,14394042819.0
603556,海兴电力,29.54,-3.15,18.14,2.03,14364243582.0
603399,永杉锂业,9.84,-3.15,-17.49,3.09,5040939986.0
003026,中晶科技,36.3,-3.15,91.41,7.24,4705169700.0
301252,同星科技,27.03,-3.15,33.05,3.58,4546446000.0
300980,祥源新材,26.33,-3.16,90.34,2.62,3639096762.0
300587,天铁科技,7.98,-3.16,-75.81,4.4,10360185000.0
002334,英威腾,9.47,-3.17,31.35,2.59,7706691682.0
920781,瑞奇智造,10.38,-3.17,-97.32,4.01,1604406021.0
301498,乖宝宠物,91.5,-3.17,48.42,8.24,36604071750.0
002362,汉王科技,23.17,-3.18,-49.92,5.22,5664014148.0
002138,顺络电子,34.36,-3.18,28.51,4.47,27705098643.0
603822,嘉澳环保,82.25,-3.18,-40.38,15.97,6318929124.0
688561,奇安信-U,34.29,-3.19,-15.19,2.93,23394445940.0
688798,艾为电子,82.78,-3.19,61.65,4.78,19298388488.0
603088,宁波精达,10.94,-3.19,42.24,5.11,5496124348.0
688530,欧莱新材,17.93,-3.19,-206.18,3.42,2869603694.0
002446,盛路通信,8.49,-3.19,67.52,3.09,7771081437.0
688090,瑞松科技,36.42,-3.19,-1730.46,5.01,4456717731.0
600961,株冶集团,16.7,-3.19,15.3,5.26,17916974140.0
688275,万润新能,62.76,-3.19,-14.89,1.49,7915194738.0
688180,君实生物-U,37.67,-3.19,-46.86,6.07,38675407441.0
688519,南亚新材,79.09,-3.19,106.48,7.19,18568038548.0
002131,利欧股份,5.45,-3.2,38.59,2.81,36906193931.0
002456,欧菲光,12.09,-3.2,-186.41,10.63,40590231085.0
000949,新乡化纤,4.22,-3.21,57.18,1.09,7175392271.0
300188,国投智能,15.07,-3.21,-31.11,4.0,12952323062.0
688667,菱电电控,62.04,-3.21,37.65,1.93,3239389503.0
688306,均普智能,13.26,-3.21,-293.28,8.83,16287029928.0
301338,凯格精机,61.27,-3.21,48.55,4.31,6519128000.0
002931,锋龙股份,15.39,-3.21,109.79,3.56,3362805124.0
688046,药康生物,15.93,-3.22,46.06,3.01,6531300000.0
300445,康斯特,17.72,-3.22,34.77,3.06,3764259830.0
301363,美好医疗,22.53,-3.22,56.06,3.57,12816667685.0
002407,多氟多,20.15,-3.22,233.66,2.91,23987216265.0
600071,凤凰光学,22.47,-3.23,146.27,12.75,6326965286.0
002025,航天电器,47.0,-3.23,123.45,3.32,21405021436.0
603678,火炬电子,37.93,-3.24,34.52,2.98,18038242314.0
300162,雷曼光电,7.17,-3.24,309.5,3.37,3007886915.0
600673,东阳光,21.53,-3.24,52.88,6.86,64795720420.0
301023,江南奕帆,38.78,-3.24,40.45,3.66,3032106209.0
002821,凯莱英,102.0,-3.24,29.78,2.15,36780559440.0
300279,和晶科技,7.17,-3.24,39.97,3.46,3506843343.0
300443,金雷股份,28.7,-3.24,24.49,1.48,9187862963.0
920489,佳先股份,21.83,-3.24,259.55,5.97,2978904336.0
300125,*ST聆达,10.11,-3.25,-12.9,-4.21,2705435949.0
688302,海创药业-U,48.86,-3.25,-39.11,4.25,4837902118.0
300250,初灵信息,25.93,-3.25,805.19,10.62,5550769730.0
688536,思瑞浦,163.15,-3.25,168.46,3.87,22131130924.0
605277,新亚电子,23.23,-3.25,37.98,4.91,7533425373.0
300405,科隆股份,6.26,-3.25,-36.77,4.2,1780172920.0
002426,胜利精密,3.26,-3.26,-130.78,4.54,11092560486.0
688183,生益电子,70.9,-3.27,55.58,13.03,58976121308.0
603656,泰禾智能,21.87,-3.27,189.58,3.09,4010419079.0
001234,泰慕士,26.6,-3.27,48.97,3.21,2910404420.0
300095,华伍股份,9.46,-3.27,117.64,2.42,3974052951.0
300648,星云股份,41.68,-3.27,-410.23,5.23,7264048752.0
605056,咸亨国际,16.57,-3.27,55.14,4.2,6798376717.0
301259,艾布鲁,36.23,-3.28,-317.32,6.84,5651880000.0
603032,德新科技,20.95,-3.28,109.44,4.37,4892132546.0
603937,丽岛新材,11.79,-3.28,-51.75,1.61,2462801027.0
002992,宝明科技,53.63,-3.28,-373.06,13.36,9699984895.0
300806,斯迪克,27.73,-3.28,249.13,5.6,12570022948.0
603505,金石资源,18.56,-3.28,61.92,9.23,15621373169.0
000050,深天马Ａ,9.41,-3.29,56.16,0.84,23127405490.0
603203,快克智能,30.01,-3.29,28.64,5.3,7612370151.0
300166,东方国信,11.17,-3.29,-80.33,2.13,12719790005.0
301238,瑞泰新材,20.57,-3.29,92.08,2.1,15084665981.0
001283,豪鹏科技,72.01,-3.29,37.21,2.23,7196900255.0
301021,英诺激光,41.5,-3.29,372.34,6.39,6314305178.0
301216,万凯新材,19.42,-3.29,98.88,1.87,11132492667.0
688126,沪硅产业,27.81,-3.3,-104.22,6.52,76398997543.0
688148,芳源股份,6.16,-3.3,-10.56,12.55,3142666006.0
300203,聚光科技,18.18,-3.3,-80.77,2.76,8158049568.0
600596,新安股份,10.5,-3.31,102.58,1.14,14170769015.0
603335,迪生力,5.26,-3.31,-19.48,11.23,2252040596.0
301085,亚康股份,53.16,-3.31,128.43,4.24,4612994883.0
603687,大胜达,9.31,-3.32,43.29,1.59,5120796654.0
603738,泰晶科技,14.8,-3.33,130.7,3.3,5761977026.0
002366,融发核电,8.7,-3.33,-294.83,3.93,18104157468.0
002279,久其软件,6.68,-3.33,-38.2,4.28,5759541898.0
300474,景嘉微,76.02,-3.34,-226.74,5.71,39729513332.0
300802,矩子科技,19.97,-3.34,57.65,3.97,5777232233.0
603400,华之杰,58.4,-3.34,35.12,4.77,5840000000.0
000823,超声电子,12.74,-3.34,29.79,1.47,6841272844.0
301536,星宸科技,60.08,-3.35,105.63,8.34,25336651139.0
600226,亨通股份,4.62,-3.35,54.12,3.87,13741641255.0
603666,亿嘉和,30.9,-3.35,-160.48,2.97,6350889978.0
301282,金禄电子,26.0,-3.35,37.53,2.31,3929639168.0
688550,瑞联新材,49.02,-3.35,25.62,2.73,8508661451.0
002497,雅化集团,14.97,-3.36,63.54,1.62,17253860924.0
688048,长光华芯,66.35,-3.36,651.63,3.91,11696174218.0
301319,唯特偶,43.77,-3.36,64.49,4.81,5440509191.0
300547,川环科技,38.6,-3.36,42.44,6.75,8372578316.0
600501,航天晨光,24.7,-3.36,-62.54,5.95,10567257740.0
000697,*ST炼石,8.6,-3.37,-37.24,192.46,7508667534.0
600184,光电股份,18.07,-3.37,425.25,3.12,10529885347.0
605058,澳弘电子,27.78,-3.37,24.59,2.31,3970427331.0
600667,太极实业,8.3,-3.38,26.53,2.01,17359800077.0
688056,莱伯泰科,35.15,-3.38,56.2,2.97,2370953969.0
688280,精进电动-UW,7.71,-3.38,63.26,7.36,4550609053.0
300895,铜牛信息,42.92,-3.38,-84.36,7.51,6043164198.0
301273,瑞晨环保,26.53,-3.39,-30.36,2.03,1900656742.0
002669,康达新材,13.39,-3.39,39.69,1.52,4062526000.0
300582,英飞特,15.67,-3.39,-55.22,3.28,4678066767.0
600367,红星发展,17.36,-3.39,37.75,2.41,5922032459.0
603222,济民健康,9.97,-3.39,-49.67,3.68,5235153432.0
300843,胜蓝股份,50.87,-3.4,49.56,5.27,8327666381.0
688013,天臣医疗,56.05,-3.4,47.18,8.52,4548771380.0
002176,江特电机,9.67,-3.4,-72.25,4.86,16500168368.0
300213,佳讯飞鸿,9.07,-3.41,-229.86,2.45,5390887466.0
688690,纳微科技,27.19,-3.41,86.72,6.05,10979723460.0
601360,三六零,10.78,-3.41,-133.89,2.61,75455233936.0
688179,阿拉丁,12.45,-3.41,72.74,4.21,4140955930.0
688271,联影医疗,147.8,-3.42,61.03,5.88,121810550626.0
301377,鼎泰高科,65.0,-3.42,83.41,10.53,26650000000.0
002294,信立泰,53.32,-3.42,81.41,6.96,59442017646.0
300875,捷强装备,51.71,-3.42,-297.15,5.39,5162454974.0
600835,上海机电,25.37,-3.43,26.44,1.88,25946896244.0
300586,美联新材,10.15,-3.43,-222.91,3.81,7218848947.0
688375,国博电子,74.8,-3.43,110.7,7.25,44581914520.0
301328,维峰电子,43.65,-3.43,43.66,2.48,4796855378.0
688251,井松智能,28.68,-3.43,2896.67,3.49,2889289164.0
688066,航天宏图,32.93,-3.43,-17.38,15.94,8603876999.0
603663,三祥新材,27.03,-3.43,127.39,8.4,11441792243.0
603256,宏和科技,31.77,-3.43,159.94,18.17,27948942675.0
300249,依米康,15.16,-3.44,223.85,21.08,6677797989.0
300199,翰宇药业,20.21,-3.44,61.35,24.66,17850307401.0
002803,吉宏股份,17.95,-3.44,34.21,3.16,8084774920.0
002925,盈趣科技,19.1,-3.44,53.83,3.23,14849138074.0
301668,昊创瑞通,51.99,-3.44,46.41,5.64,5718900000.0
600637,东方明珠,9.26,-3.44,45.2,1.04,31131192305.0
301077,星华新材,28.33,-3.44,29.96,4.31,4818336399.0
605155,西大门,15.93,-3.45,27.3,2.36,3047378733.0
300697,电工合金,17.63,-3.45,46.32,6.57,7627443200.0
301568,思泰克,44.44,-3.45,51.26,4.7,4588803296.0
688279,峰岹科技,205.5,-3.45,100.46,8.87,23410432590.0
600718,东软集团,10.62,-3.45,112.52,1.34,12662536295.0
603977,国泰集团,13.16,-3.45,33.7,2.5,8175542456.0
605208,永茂泰,13.98,-3.45,116.66,2.15,4612561200.0
603219,富佳股份,17.3,-3.46,64.39,6.34,9712220000.0
301190,善水科技,28.16,-3.46,63.25,3.15,6044163840.0
688513,苑东生物,51.4,-3.46,33.22,3.26,9073757958.0
688345,博力威,36.0,-3.46,50.55,3.37,3641382000.0
603025,大豪科技,15.9,-3.46,22.26,7.4,17754810891.0
002674,兴业科技,14.24,-3.46,67.34,1.75,4208645443.0
002778,中晟高科,20.56,-3.47,27.28,8.55,2564927848.0
920580,科创新材,16.41,-3.47,100.43,4.26,1411260000.0
300400,劲拓股份,21.99,-3.47,50.0,7.14,5335341342.0
301265,华新环保,11.96,-3.47,47.34,1.72,3623559257.0
300691,联合光电,18.03,-3.48,-119.91,3.04,4850949251.0
002866,传艺科技,17.68,-3.49,60.71,2.5,5118753486.0
300656,民德电子,23.78,-3.49,197.19,4.06,4069354212.0
300049,福瑞股份,66.11,-3.49,168.65,9.6,17517556749.0
002484,江海股份,28.8,-3.49,34.16,4.09,24495089501.0
688158,优刻得-W,23.97,-3.5,-68.66,4.63,10937632792.0
300438,鹏辉能源,35.57,-3.5,-101.47,3.58,17903923315.0
603267,鸿远电子,56.13,-3.51,35.26,2.96,12970570468.0
300661,圣邦股份,82.48,-3.51,126.9,10.79,50973559570.0
300946,恒而达,53.39,-3.51,96.61,6.9,8329256442.0
300852,四会富仕,38.26,-3.51,38.14,3.09,5750449802.0
603121,华培动力,16.19,-3.52,135.83,4.63,5480860846.0
603717,天域生物,8.78,-3.52,117.74,4.81,2547483987.0
300738,奥飞数据,19.71,-3.52,110.46,5.62,19417713295.0
000975,山金国际,23.81,-3.53,20.72,4.87,66113757130.0
688707,振华新材,14.5,-3.53,-16.96,1.76,7376732973.0
688662,富信科技,43.84,-3.54,95.06,5.6,3868441600.0
688568,中科星图,43.1,-3.54,222.97,9.17,34828201107.0
688278,特宝生物,80.92,-3.54,38.47,11.95,32918256000.0
688613,奥精医疗,24.82,-3.54,213.19,2.38,3400553055.0
002725,跃岭股份,15.26,-3.54,207.08,3.83,3906560000.0
301121,紫建电子,46.65,-3.54,200.94,2.77,4610235559.0
301565,中仑新材,23.72,-3.54,113.95,3.97,9488237200.0
002471,中超控股,5.16,-3.55,532.32,4.0,7062801600.0
300782,卓胜微,77.65,-3.55,-140.91,4.14,41538339325.0
688159,有方科技,61.18,-3.55,44.71,6.12,5684161608.0
002975,博杰股份,55.84,-3.56,221.65,4.05,8951296793.0
002703,浙江世宝,12.74,-3.56,56.33,5.28,10480336572.0
301220,亚香股份,41.14,-3.56,21.08,2.67,4639392358.0
301076,新瀚新材,49.37,-3.56,122.32,7.48,8633884844.0
300951,博硕科技,35.81,-3.56,31.05,2.67,6056922952.0
688151,华强科技,21.6,-3.57,900.16,1.78,7441200000.0
920751,惠同新材,22.17,-3.57,40.4,5.08,1923912600.0
002153,石基信息,10.27,-3.57,417.82,4.05,28028820747.0
002237,恒邦股份,15.14,-3.57,28.13,1.82,17382778207.0
300020,ST银江,3.5,-3.58,-4.33,0.96,2781372909.0
002057,中钢天源,11.31,-3.58,29.03,2.65,8526424715.0
300965,恒宇信通,62.54,-3.58,105.69,3.04,3752400000.0
688588,凌志软件,17.44,-3.59,31.15,5.61,6976174452.0
688111,金山办公,310.15,-3.59,96.13,12.35,143655057724.0
600113,浙江东日,54.8,-3.59,167.67,9.43,23080480968.0
301360,荣旗科技,75.3,-3.59,-388.64,3.51,4016502000.0
920185,贝特瑞,29.5,-3.59,34.74,2.73,33256490146.0
300170,汉得信息,17.2,-3.59,102.89,3.24,17492248829.0
688584,上海合晶,23.88,-3.59,133.07,3.9,15891145470.0
300968,格林精密,14.2,-3.6,4721.89,3.12,5869996000.0
688310,迈得医疗,18.75,-3.6,257.78,3.9,3116619188.0
002892,科力尔,13.62,-3.61,173.6,7.9,10129888075.0
300683,海特生物,32.58,-3.61,-54.42,1.81,4264539259.0
300217,东方电热,5.33,-3.62,43.28,1.9,7877617090.0
600363,联创光电,66.88,-3.62,57.61,6.91,30331046416.0
301381,赛维时代,22.37,-3.62,26.67,3.46,9025359934.0
002346,柘中股份,17.55,-3.62,26.43,2.98,7749648551.0
688209,英集芯,21.0,-3.63,86.82,4.48,9015959505.0
002655,共达电声,12.46,-3.63,52.06,6.34,4485600000.0
300252,金信诺,13.23,-3.64,849.43,4.02,8760295224.0
300145,南方泵业,4.5,-3.64,25.59,3.08,8644051062.0
301312,智立方,48.03,-3.65,67.88,4.84,5822326425.0
301631,壹连科技,90.35,-3.65,30.23,3.42,8259307303.0
002068,黑猫股份,10.04,-3.65,-32.11,2.65,7382865768.0
688316,青云科技-U,60.65,-3.65,-34.95,62.11,2905021524.0
300413,芒果超媒,30.6,-3.65,37.49,2.5,57244056939.0
002848,*ST高斯,8.45,-3.65,-22.85,11.16,1412417500.0
300493,润欣科技,20.88,-3.65,178.77,9.45,10702566981.0
300644,南京聚隆,32.43,-3.65,31.28,3.74,3588165397.0
301326,捷邦科技,129.1,-3.66,-123.43,7.54,9386825885.0
301366,一博科技,37.38,-3.66,1019.44,3.69,7832463193.0
600521,华海药业,19.23,-3.66,35.16,2.98,28792145230.0
600640,国脉文化,13.41,-3.66,383.2,2.68,10670282555.0
603341,龙旗科技,44.8,-3.66,29.57,3.78,21028293171.0
688799,华纳药厂,58.47,-3.66,53.98,4.17,7678280400.0
300496,中科创达,69.2,-3.66,100.52,3.19,31859333585.0
300893,松原安全,34.68,-3.67,36.29,6.4,11711428787.0
688235,百济神州-U,273.71,-3.67,468.78,15.7,421698923101.0
301110,青木科技,78.15,-3.67,70.0,5.06,7231636274.0
002651,利君股份,11.56,-3.67,104.43,4.3,11946797600.0
002368,太极股份,27.58,-3.67,890.91,3.27,17188718868.0
300218,安利股份,17.6,-3.67,20.48,2.6,3818971200.0
300488,恒锋工具,33.86,-3.67,38.81,3.68,5862753763.0
300158,振东制药,6.56,-3.67,415.75,1.8,6594897599.0
600095,湘财股份,13.13,-3.67,132.54,3.14,37541135066.0
603275,众辰科技,48.19,-3.68,39.32,2.49,7169315500.0
688036,传音控股,81.87,-3.68,38.49,4.71,93360501575.0
300373,扬杰科技,74.7,-3.68,33.75,4.57,40588079689.0
000676,智度股份,9.16,-3.68,70.26,2.73,11590049209.0
603051,鹿山新材,21.73,-3.68,106.16,1.89,3383406459.0
301255,通力科技,30.82,-3.69,117.79,4.52,4694502400.0
001389,广合科技,71.6,-3.69,30.97,8.97,30446826000.0
688157,松井股份,34.36,-3.7,218.86,4.1,5374971909.0
300416,苏试试验,17.45,-3.7,37.83,3.38,8874159215.0
002262,恩华药业,25.52,-3.7,18.5,3.38,25922873598.0
688618,三旺通信,23.96,-3.7,82.35,3.07,2640047695.0
688131,皓元医药,72.7,-3.71,50.8,5.26,15419664111.0
603596,伯特利,46.76,-3.71,27.15,4.08,28360445943.0
688387,信科移动-U,6.74,-3.71,-186.61,3.72,23042375000.0
001339,智微智能,53.74,-3.71,66.6,6.14,13548150107.0
300383,光环新网,13.97,-3.72,109.16,1.98,25112372073.0
301236,软通动力,51.98,-3.72,-173.68,4.89,49533882380.0
688435,英方软件,33.37,-3.72,-146.23,2.52,2786395000.0
603444,吉比特,507.4,-3.72,28.35,6.91,36553654647.0
688051,佳华科技,43.6,-3.73,-41.24,4.97,3371762400.0
688695,中创股份,29.46,-3.73,-157.45,3.17,2505613596.0
603660,苏州科达,8.01,-3.73,-10.26,4.24,4447895392.0
002261,拓维信息,34.0,-3.74,271.72,16.65,42825645676.0
688323,瑞华泰,14.91,-3.74,-39.78,3.41,2683803340.0
000688,国城矿业,14.68,-3.74,15.86,4.87,16520828268.0
002869,金溢科技,30.13,-3.74,-228.92,2.51,5410032554.0
002236,大华股份,19.33,-3.74,12.83,1.71,63532985245.0
301053,远信工业,36.0,-3.74,110.13,4.48,3031840908.0
301488,豪恩汽电,149.0,-3.75,146.26,10.39,13708000000.0
920033,康普化学,19.26,-3.75,59.47,3.09,2294544915.0
300573,兴齐眼药,65.67,-3.75,24.06,10.16,16112065218.0
600877,电科芯片,13.83,-3.76,972.14,6.63,16375542774.0
688548,XD广钢气,12.28,-3.76,68.93,2.78,16202213838.0
688321,微芯生物,29.6,-3.77,203.96,8.09,12071103746.0
002429,兆驰股份,6.13,-3.77,20.98,1.73,27750145921.0
300581,晨曦航空,17.6,-3.77,-133.52,10.05,9681928010.0
300327,中颖电子,25.5,-3.77,106.0,4.83,8704939386.0
300577,开润股份,22.7,-3.77,14.58,2.52,5443294313.0
605118,力鼎光电,27.55,-3.77,43.86,8.14,11314344200.0
688045,必易微,43.29,-3.78,-171.49,2.2,3023279185.0
301222,浙江恒威,29.28,-3.78,40.75,2.06,2935074048.0
002747,埃斯顿,23.87,-3.79,1555.7,10.4,20791210473.0
300812,易天股份,23.58,-3.79,55.11,4.13,3303016344.0
688136,科兴制药,37.75,-3.8,47.28,4.47,7597461188.0
601168,西部矿业,22.55,-3.8,14.37,3.24,53736650000.0
301446,福事特,29.34,-3.8,30.89,2.63,3051360000.0
000683,博源化工,6.07,-3.8,15.2,1.59,22572746094.0
003043,华亚智能,49.06,-3.8,123.37,3.86,6573565394.0
002955,鸿合科技,25.97,-3.81,68.76,1.89,6145538515.0
688516,奥特维,44.94,-3.81,23.02,3.97,14164911431.0
688529,豪森智能,19.42,-3.81,-10.83,1.73,3265977007.0
688286,敏芯股份,95.31,-3.81,106.02,5.05,5341244264.0
300537,广信材料,27.26,-3.81,209.17,6.25,5664805762.0
688779,五矿新能,7.07,-3.81,-254.22,2.04,13639579857.0
301596,瑞迪智驱,81.08,-3.82,61.33,7.62,6256562524.0
688776,国光电气,102.86,-3.82,-454.86,6.06,11148318478.0
603259,药明康德,95.92,-3.82,16.72,4.78,286201986308.0
300403,汉宇集团,14.11,-3.82,36.27,4.09,8508330000.0
603306,华懋科技,48.12,-3.82,58.04,5.25,15855001489.0
301622,英思特,83.38,-3.83,62.78,6.38,9666400154.0
600416,湘电股份,15.55,-3.83,60.89,2.38,22948416071.0
301321,翰博高新,16.07,-3.83,-56.64,3.15,2996010450.0
300098,高新兴,5.51,-3.84,182.11,3.58,9575180335.0
002145,中核钛白,5.76,-3.84,42.29,1.82,21926431774.0
600562,国睿科技,32.45,-3.85,57.64,6.53,40298286908.0
688006,杭可科技,32.75,-3.85,34.34,3.7,19770262978.0
300227,光韵达,8.75,-3.85,1336.74,3.07,4760974671.0
301272,英华特,47.82,-3.86,149.36,2.79,2797579986.0
601869,长飞光纤,85.18,-3.86,109.15,5.71,64558357099.0
002272,川润股份,15.93,-3.86,-163.84,5.18,7724095389.0
600889,南京化纤,16.43,-3.86,-33.84,17.94,6019064944.0
688619,罗普特,15.69,-3.86,-30.71,3.44,2909522879.0
600530,交大昂立,8.19,-3.87,1411.21,19.91,6346594800.0
300709,精研科技,46.45,-3.87,53.52,3.89,8643261832.0
600171,上海贝岭,35.31,-3.87,93.3,5.66,25032081829.0
300442,润泽科技,48.0,-3.87,44.47,7.35,78448491504.0
688475,萤石网络,33.16,-3.88,43.17,4.73,26113500000.0
600563,法拉电子,121.01,-3.88,23.91,5.03,27227250000.0
300205,*ST天喻,4.46,-3.88,-11.17,1.88,1918049760.0
688432,有研硅,13.36,-3.88,78.6,3.8,16668217335.0
300701,森霸传感,12.13,-3.88,57.6,3.64,3429576993.0
603037,凯众股份,13.35,-3.89,47.35,3.78,3578795483.0
603918,金桥信息,17.0,-3.9,-76.29,6.1,6211831042.0
688001,华兴源创,28.86,-3.9,81.85,3.78,12853604549.0
300257,开山股份,14.7,-3.92,38.34,2.23,14606434765.0
000938,紫光股份,27.87,-3.93,38.29,5.65,79710426088.0
920284,灵鸽科技,44.2,-3.93,544.56,14.88,4631525509.0
688099,晶晨股份,101.5,-3.93,43.04,6.13,42741778195.0
688270,臻镭科技,65.06,-3.93,111.73,6.33,13926197096.0
301256,华融化学,11.25,-3.93,82.1,3.16,5400000000.0
002134,天津普林,19.29,-3.93,352.82,9.52,4742442025.0
300850,新强联,43.46,-3.93,22.52,2.75,17996170389.0
688197,首药控股-U,39.1,-3.93,-27.86,8.25,5814926311.0
688371,菲沃泰,23.9,-3.94,239.86,4.18,8017789308.0
002590,万安科技,13.9,-3.94,42.35,2.46,7214829430.0
688182,灿勤科技,25.58,-3.94,98.55,4.64,10232000000.0
603610,麒盛科技,18.52,-3.94,30.94,2.1,6537404821.0
300655,晶瑞电材,15.84,-3.94,121.83,6.86,16995868291.0
300068,南都电源,18.0,-3.95,-34.77,4.23,16167432222.0
301268,铭利达,22.38,-3.95,-141.18,5.26,8960881593.0
300739,明阳电路,15.32,-3.95,66.05,2.15,5483467470.0
301248,杰创智能,25.75,-3.95,105.67,2.6,3957903750.0
000009,中国宝安,11.42,-3.95,60.41,2.96,29454623480.0
002515,金字火腿,7.05,-3.95,186.18,3.27,8534829856.0
002815,崇达技术,13.6,-3.95,37.38,1.94,16561339126.0
300736,百邦科技,12.85,-3.96,-85.61,19.06,1635719213.0
688196,卓越新能,45.37,-3.96,23.2,1.9,5444400000.0
300853,申昊科技,22.34,-3.96,-22.96,4.92,3282771808.0
002202,金风科技,16.5,-3.96,23.43,1.87,69713616176.0
600577,精达股份,10.67,-3.96,37.43,3.93,22931778705.0
688655,迅捷兴,19.12,-3.97,-461.01,3.74,2550416800.0
300631,久吾高科,34.32,-3.97,55.46,3.31,4291490312.0
688153,唯捷创芯,34.86,-3.97,-795.06,3.8,15000711459.0
603773,沃格光电,30.98,-3.97,-64.24,6.02,6957638126.0
605111,新洁能,36.48,-3.97,32.22,3.64,15151332044.0
688130,晶华微,22.91,-3.98,-60.31,2.21,2769614964.0
300258,精锻科技,13.98,-3.98,67.48,1.76,8178960457.0
000700,模塑科技,9.66,-3.98,15.12,2.27,8868028658.0
603823,百合花,16.16,-3.98,33.8,2.81,6728502097.0
301608,博实结,86.02,-3.98,35.51,3.67,7654919800.0
301456,盘古智能,29.92,-3.98,67.44,2.08,4501398326.0
000878,云南铜业,18.29,-3.99,13.91,2.38,36646361790.0
920100,三协电机,67.38,-3.99,78.87,11.19,4973270634.0
002960,青鸟消防,12.02,-3.99,33.15,1.7,10515075302.0
300395,菲利华,68.58,-4.0,80.77,8.35,35817117014.0
300341,麦克奥迪,18.22,-4.0,51.36,5.04,9427216322.0
